epoch,misranked_ratio,boundary_ratio,avg_margin
86,0.047718227840960026,0.006362984189763665,2.4465928077697754
87,0.0402717012912035,0.0055273930775001645,2.5626760721206665
88,0.041719759814441204,0.005724091548472643,2.5549206733703613
89,0.050735036842525005,0.006610466632992029,2.395659863948822
90,0.033884546253830194,0.005120901041664183,2.5521278381347656
91,0.04228145536035299,0.006002971553243697,2.529755115509033
92,0.036970664747059345,0.005038594827055931,2.658359169960022
93,0.04227775055915117,0.005756105994805694,2.479616403579712
94,0.04567564744502306,0.005807737121358514,2.5625890493392944
95,0.041010910645127296,0.005899352137930691,2.4840752482414246
96,0.04144106339663267,0.005525683052837849,2.575836658477783
97,0.03919930662959814,0.005192987970076501,2.601852774620056
98,0.05178116913884878,0.0067080328008159995,2.411748707294464
99,0.03548659197986126,0.005304960184730589,2.566258430480957
100,0.033839376643300056,0.005015493370592594,2.581951916217804
101,0.04275907762348652,0.005905886180698872,2.5434136390686035
102,0.0422270093113184,0.005737336468882859,2.5455273389816284
103,0.03892936836928129,0.005413362756371498,2.5604946613311768
104,0.042306858114898205,0.005570466048084199,2.5545923113822937
105,0.03951414115726948,0.00544205226469785,2.5619460344314575
106,0.033047397155314684,0.004661838989704847,2.6454092860221863
107,0.04512222856283188,0.005764759378507733,2.5281662940979004
108,0.037910809740424156,0.005286250729113817,2.607430160045624
109,0.035627023316919804,0.005112499464303255,2.6137343049049377
110,0.03798711393028498,0.0051483059069141746,2.619661271572113
111,0.035475994925946,0.0050820522010326385,2.618334472179413
112,0.04169284552335739,0.005834339070133865,2.5461469292640686
113,0.041643030010163784,0.005459217354655266,2.5600122809410095
114,0.03069346211850643,0.0046802060678601265,2.617171347141266
115,0.03307866491377354,0.004794944077730179,2.6726800203323364
116,0.03174494532868266,0.004581226850859821,2.639426112174988
117,0.03149657044559717,0.004488283884711564,2.6755403876304626
118,0.043059772811830044,0.005333835841156542,2.6080859899520874
119,0.044757642317563295,0.005629774183034897,2.615492045879364
120,0.031614279840141535,0.004764796118251979,2.6424081325531006
121,0.03478800132870674,0.004950829548761249,2.5754969120025635
122,0.03549476247280836,0.005218436708673835,2.589115262031555
123,0.032194316387176514,0.004461523145437241,2.6768656969070435
124,0.035685314796864986,0.0051807796116918325,2.551279127597809
125,0.03538824897259474,0.004903026740066707,2.649403154850006
126,0.03804739145562053,0.005111558246426284,2.6415006518363953
127,0.03616887051612139,0.005105107091367245,2.624232530593872
128,0.033470168709754944,0.004783564596436918,2.6009400486946106
129,0.03752834955230355,0.00528592529008165,2.605851948261261
130,0.033320292830467224,0.004828542587347329,2.6581119298934937
131,0.03531747218221426,0.0050244268495589495,2.6534563302993774
132,0.03238602448254824,0.004829959012567997,2.6343741416931152
133,0.03407563688233495,0.0047145338030532,2.6701765060424805
134,0.029751695692539215,0.004416779847815633,2.7248035669326782
135,0.028472496662288904,0.004428352112881839,2.6623414158821106
136,0.03526230435818434,0.004875916754826903,2.6566773056983948
137,0.027303596958518028,0.004047553637064993,2.729679763317108
138,0.03040457423776388,0.004422294441610575,2.7092607021331787
139,0.036502644419670105,0.005108127952553332,2.590158462524414
140,0.03746533114463091,0.0051660152385011315,2.6595065593719482
141,0.03658323548734188,0.005232149851508439,2.5726441740989685
142,0.03451272379606962,0.005010920111089945,2.6094717979431152
143,0.029598474502563477,0.004604557296261191,2.685273051261902
144,0.02386985206976533,0.003749564988538623,2.799447774887085
145,0.03215492330491543,0.0047711055958643556,2.612944781780243
146,0.03176668845117092,0.004423663136549294,2.680009365081787
147,0.032389162108302116,0.004551478079520166,2.71051025390625
148,0.03455393807962537,0.004768985032569617,2.675576329231262
149,0.031596715562045574,0.004651122959330678,2.6939310431480408
150,0.030984987504780293,0.004381736624054611,2.700652837753296
151,0.026125695556402206,0.003839837503619492,2.773298144340515
152,0.029286033008247614,0.004307203693315387,2.7014519572257996
153,0.033286443911492825,0.004745969898067415,2.6602039337158203
154,0.02737361565232277,0.004075118340551853,2.7512821555137634
155,0.025712999515235424,0.004050021176226437,2.7125799655914307
156,0.03495771996676922,0.0049157069297507405,2.633787751197815
157,0.030297198798507452,0.0045856686774641275,2.627694010734558
1,0.2038845486111111,0.1375248015873016,0.3201801250245245
2,0.12498449900793651,0.01878720238095238,1.3787036358364044
3,0.10639880952380952,0.012416294642857142,1.752117806010776
4,0.06203497023809524,0.007874503968253968,2.2165509613733443
5,0.07180059523809523,0.00894407242063492,2.1066257083226763
6,0.05541604662698413,0.007223462301587302,2.3024843533833823
7,0.05699714781746032,0.007037450396825397,2.321950708116804
8,0.0660032242063492,0.007843501984126984,2.259581580994621
9,0.05355592757936508,0.0068359375,2.3606520209993636
10,0.04647197420634921,0.006138392857142857,2.473590116652231
11,0.043092757936507936,0.005471850198412698,2.5149837316028654
12,0.036938864087301584,0.005378844246031746,2.5592932133447555
13,0.042023189484126984,0.005301339285714286,2.573800764386616
14,0.03314112103174603,0.004789806547619048,2.6396348060123502
15,0.030412946428571428,0.004448784722222222,2.6979303170764255
16,0.031125992063492064,0.004541790674603175,2.7209486658610995
17,0.022584945436507936,0.003441220238095238,2.8333969494653126
18,0.024538070436507936,0.00398375496031746,2.7562127605317133
19,0.026010664682539684,0.003627232142857143,2.8068863058847096
20,0.0220734126984127,0.0032552083333333335,2.8826030095418296
